X1,X2,X3,X4,X5,X6,X7,X8,U,time
-0.027999330187447977,-0.12790307362197864,0.012725322467686817,-0.08342818100346248,0.040624775667371014,0.057050720835451596,0.23670193933044034,0.05771264099393632,-0.22475916118191697,0.0006877963613004781
0.028337022440374685,0.034756161380355206,0.00866976994143966,0.03556689485632294,0.01915773961940896,0.05062409893059261,0.14473056993918065,0.05681032051286461,-0.10496554989099412,0.0025241720302599372
0.12132592457971247,-0.08583269264249692,-0.0019040299053641626,-0.05441510965112053,0.06177429652309022,-0.02318540396727827,-0.014141102747361588,-0.189811557612672,-0.010611951556933185,0.00436054769921939
-0.018268038114711622,0.1178030526265306,-0.010115561751170036,-0.0518903758923492,-0.15936232507026046,0.007489658170329404,-0.05406662551599454,0.1803578429539727,0.18438986920019507,0.006196923368178832
0.11930292871982036,0.2622868216716568,0.11237552798587266,0.22061888755230047,-0.07495021545594842,-0.11947596214915315,0.2014861012954336,0.11757159059355342,-0.09404602897857572,0.008033299037138323
0.012956804659016392,-0.04267027999586817,0.1231699103498066,-0.12157174843544753,-0.055506402726708856,-0.08016798583347033,0.1631216351600105,0.06244976628241097,-0.13240868298658867,0.009869674706097752
-0.01414447726736564,0.07608076768455775,-0.015396227192701572,0.01637418188286225,0.018791778488299465,0.06815712242299915,-0.20475484902731086,-0.014508198853605181,-0.09113353030920965,0.011706050375057214
-0.11011255533163489,-0.05105751917239335,-0.09885933499400007,-0.1088564861624449,-0.032218070293374576,-0.09984802443379168,-0.215331415459892,-0.07655938214579851,0.146398288447898,0.013542426044016696
-0.019189486730846795,0.009898414952040082,0.020781458669690726,-0.004040850431430859,0.2730115887532183,-0.26416301550402077,0.026761358269943435,0.05461008111628422,0.1338025402628851,0.015378801712976157
0.05073849903285128,-0.18614643333783276,0.015466322995568507,-0.10995465689023728,-0.007710566256405186,0.21190398399770602,-0.05924983690383295,-0.03929105350746065,-0.002998415381406613,0.017215177381935513
-0.005161442497940221,-0.039755782017226314,-0.11551660005078308,0.19248430925728996,0.25994433548417245,0.09684195553747574,-0.16967276479906734,-0.05565665502746197,0.08932446283671285,0.01905155305089495
-0.024451560841096426,-0.02047425810600903,-0.10661114332914855,-0.17029086955032519,0.009481357118714161,-0.1692777225079658,-0.024668896324659465,-0.015321171015330445,0.04300656871753184,0.020887928719854548
-0.10887561576672389,-0.03351744256463159,0.2561253899626577,-0.0038590709354870425,0.08328985845376435,0.0034050487883776283,0.01592584294506446,0.19898795838919486,0.12866258101035286,0.022724304388813895
-0.008492456995483882,0.0071891811708516395,0.05123851326050057,0.10589761891754998,0.0207677600813884,0.1633831999237079,0.06238272813021506,-0.07551491179315174,-0.02377110421458789,0.024560680057773506
-0.06635131622691595,-0.12207704903194423,0.004429166639825713,-0.19921689372518925,-0.0998512583079023,-0.058300471537583005,-0.20540499166076273,-0.2120746543053799,0.028965369820975792,0.026397055726732982
0.008161784651693947,0.056223968636990154,-0.11029985933893877,-0.030816171435032527,0.23317297452485983,-0.03637457481379906,-0.06305351743148756,0.09331501864804151,-0.06797332276003802,0.028233431395692253
-0.038494229431858325,-0.012345272621577277,-0.16854191830048154,-0.0914181610353979,0.04368422882104166,0.02563209541966588,0.17956099722180904,-0.05814997005479743,-0.046569524011883655,0.030069807064651774
-0.1632999102897991,-0.19652178627116704,-0.008249759371925519,0.0019415371480020172,-0.13432984746854146,0.09573570154345248,-0.08288697341471572,-0.10992390944930218,-0.010799465016386798,0.03190618273361128
